-1.733109613938806206e+03
-1.733110224049816679e+03
-1.733272366158431169e+03
-1.733272833587366222e+03
-1.733273614295331527e+03
-1.733276927061085871e+03
-1.733283371392574963e+03
-1.733298890075108829e+03
-1.733329732682069789e+03
-1.733358644376186021e+03
-1.733373721116443903e+03
-1.733376051368931940e+03
-1.733376951015811073e+03
-1.733377280110993752e+03
-1.733377818776399636e+03
-1.733379899189013031e+03
-1.733386115240714616e+03
-1.733396199974723459e+03
-1.733412233749688539e+03
-1.733422641064311847e+03
-1.733425252560143690e+03
-1.733425595353861127e+03
-1.733425974551697436e+03
-1.733426247798926852e+03
-1.733427246143784714e+03
-1.733429155038941417e+03
-1.733433387132332882e+03
-1.733441037256768823e+03
-1.733452186211881099e+03
-1.733454715483748942e+03
-1.733455026061145873e+03
-1.733458515979275944e+03
-1.733455510089693689e+03
-1.733456085411463846e+03
-1.733457036175884241e+03
-1.733460652287752282e+03
-1.733467493617672062e+03
-1.733478042619054804e+03
-1.733486700220655393e+03
-1.733488813452345084e+03
-1.733490260423109248e+03
-1.733490483123447802e+03
-1.733489724387619617e+03
-1.733491273992253127e+03
-1.733491764398552277e+03
-1.733493794114050615e+03
-1.733498774629742911e+03
-1.733504077521931777e+03
-1.733509318528733957e+03
-1.733508778903531038e+03
-1.733509360739862132e+03
-1.733508682473593581e+03
-1.733508122763608299e+03
-1.733508688584171523e+03
-1.733510092213032522e+03
-1.733512742622799578e+03
-1.733517403836161975e+03
-1.733522238269486252e+03
-1.733525444521167174e+03
-1.733526551766390185e+03
-1.733526681947339966e+03
-1.733526784593473394e+03
-1.733527014851231343e+03
-1.733527504283889357e+03
-1.733528484988633863e+03
-1.733530175803070733e+03
-1.733532587469545660e+03
-1.733536669978419923e+03
-1.733540810754114318e+03
-1.733541537317805705e+03
-1.733541906827438652e+03
-1.733540800724033716e+03
-1.733542142779869664e+03
-1.733539808853642171e+03
-1.733541087281935688e+03
-1.733541797340514449e+03
-1.733542903862494995e+03
-1.733547869538517034e+03
-1.733548765665187830e+03
-1.733548099955338330e+03
-1.733545237639726565e+03
-1.733548737752182660e+03
-1.733546071314221763e+03
-1.733549155305309341e+03
-1.733550138913787805e+03
